id,title,revenue,budget,genres
6499,Turbo: A Power Rangers Movie,9679739,10000000,"Action, Adventure, Family, Fantasy, Science Fiction"
477510,Dog Days,6842356,10000000,"Romance, Comedy"
1698,Anatomy,0,0,"Horror, Thriller"
7343,City of Men,307076,0,Drama
24655,The Car,0,0,Horror
600184,The Nest,0,0,"Drama, Horror, Mystery"
121835,Lore,0,0,"Drama, War, Thriller"
26263,Death Wish 4: The Crackdown,6880310,5000000,"Action, Crime, Drama"
233639,Windstorm,0,0,"Adventure, Family"
45324,Casino Jack,1083683,12500000,"Comedy, Crime, Drama"
306650,Kajaki,0,0,"Thriller, War, Adventure, Drama"
616584,K-12,359377,6000000,"Music, Horror, Fantasy"
8223,Kika,0,0,"Comedy, Drama"
157843,Queen of the Desert,1592853,15000000,"Drama, Adventure, History"
29095,Waxwork,808114,3000000,"Horror, Comedy"
310137,Bound to Vengeance,0,0,"Thriller, Horror"
138038,Girl vs. Monster,0,0,"Family, Comedy, Science Fiction, TV Movie"
86703,2-Headed Shark Attack,0,0,"Horror, Action, Thriller, Science Fiction"
20455,Digimon: The Movie,16600000,5500000,"Fantasy, Animation, Science Fiction, Family"
11309,Hardware,5728953,1500000,"Science Fiction, Thriller, Horror"
32613,Horror Express,0,300000,Horror
38718,Reversal of Fortune,15445131,0,Drama
340442,Pilgrimage,0,0,"Action, Adventure, Drama"
8216,Meet the Feebles,0,750000,"Comedy, Music"
27740,A Return to Salem's Lot,0,12000000,"Horror, Comedy"
67675,Glee: The Concert Movie,18663238,9000000,"Music, Documentary, Family"
17474,The Man in the Moon,2853801,1237669,"Drama, Family, Romance"
25565,Transformers: Beginnings,0,0,"Animation, Action, Thriller, Science Fiction"
23730,C.H.U.D.,3412497,1250000,"Horror, Science Fiction"
31608,Three Fugitives,40590000,15000000,"Comedy, Crime"
286519,Boychoir,0,0,"Music, Drama"
209361,One Chance,10900434,0,"Drama, Comedy, Music"
504827,The Bob's Burgers Movie,34148750,38000000,"Animation, Adventure, Comedy, Music"
10081,The Principal,19734940,11000000,"Action, Adventure, Crime, Drama"
12518,Honeymoon in Vegas,35208854,25000000,"Comedy, Romance"
86000,Always,6941450,0,"Romance, Drama"
29987,Facing Windows,15530077,0,"Drama, Romance"
5558,The Phantom of Liberty,0,0,Comedy
1680,King Kong vs. Godzilla,12550000,0,"Action, Adventure, Science Fiction, Comedy"
133931,Zambezia,0,20000000,"Comedy, Animation, Adventure, Family"
13990,The Wackness,3175469,6000000,Drama
21349,Anywhere but Here,18653615,23000000,"Drama, Comedy, Romance"
470918,Beast,0,0,"Thriller, Mystery, Crime, Drama"
11508,Addams Family Reunion,0,0,"Comedy, Horror, Fantasy, Family, TV Movie"
670429,Witch Hunt,56415,0,Horror
730047,Cyrano,3000000,20000000,"Drama, Romance"
926393,The Equalizer 3,158300000,70000000,"Action, Thriller, Crime"
13580,The Spy Who Came in from the Cold,0,0,"Drama, Thriller"
26255,Love Potion No. 9,754935,0,"Comedy, Romance, Fantasy, Science Fiction"
525946,Troop Zero,0,0,"Comedy, Drama, Family"
64847,Belladonna of Sadness,0,0,"Animation, Drama, Fantasy"
505914,A.I. Rising,0,395168,"Science Fiction, Drama, Romance"
9729,Where the Truth Lies,3500000,25000000,"Drama, Mystery, Thriller"
522406,Flashback,26747,0,Thriller
5185,The Private Life of Sherlock Holmes,1500000,10000000,"Adventure, Comedy, Crime, Mystery, History"
350499,Pokémon the Movie: Hoopa and the Clash of Ages,0,150000000,"Family, Adventure, Animation, Action, Fantasy"
2182,Attack of the Killer Tomatoes!,0,90000,"Comedy, Horror, Science Fiction"
4170,Trade,0,12000000,Thriller
12705,Smokey and the Bandit II,66132626,17000000,"Action, Comedy"
811656,Monstrous,138450,0,"Horror, Mystery, Thriller"
109520,After Porn Ends,0,400000,Documentary
443319,Phoenix Forgotten,3600000,2800000,"Horror, Mystery, Science Fiction"
5146,The In-Laws,26800000,40000000,"Action, Comedy"
9071,Living in Oblivion,1148752,500000,Comedy
46523,New Kids Turbo,8786756,1500000,"Action, Comedy"
886,The Cincinnati Kid,15260000,0,Drama
759902,Hunter Hunter,0,0,"Horror, Thriller, Mystery"
91739,Much Ado About Nothing,0,0,Comedy
121873,Hannah Arendt,717205,0,Drama
293982,Warsaw 44,0,6283170,"Drama, History, War"
11365,Wilde,10000000,2158775,"Drama, History"
24001,The Hills Run Red,0,0,"Horror, Thriller"
15983,Invasion U.S.A.,0,0,Action
8446,Bugsy Malone,0,0,"Drama, Action, Comedy, Music, Family"
846867,Mad God,322619,250000,"Animation, Fantasy, Horror, Science Fiction"
31602,The Chase,2300000,0,"Crime, Drama"
271397,The Tribe,215034,0,"Drama, Crime"
8992,The Sure Thing,18135531,4500000,"Comedy, Romance"
8765,Nirvana,0,0,"Science Fiction, Thriller, Action, Drama"
13491,Arn: The Knight Templar,0,25000000,"Action, Adventure, Drama, Romance"
403509,Boy Missing,0,0,"Mystery, Thriller"
14913,Boogeyman 2,1798418,4500000,"Horror, Thriller"
10333,The Prince of Tides,74787599,30000000,"Drama, Romance"
8986,Milk Money,18137661,0,"Comedy, Romance"
552,Bread and Tulips,8478434,0,"Comedy, Romance"
11338,Into the Night,6700000,11400000,"Thriller, Comedy"
331190,Captive,2801508,2000000,"Crime, Drama, Thriller"
57695,The Princess of Montpensier,6775121,14734000,"Action, Drama, History, Romance"
12779,Swept Away,598645,10000000,"Comedy, Romance"
20329,Death Note: L Change the World,30231200,0,"Fantasy, Action, Thriller, Science Fiction, Mystery"
11521,Little Man Tate,25010896,10000000,"Drama, Family"
576017,For Sama,0,0,"Documentary, War"
10292,Urban Legends: Bloody Mary,0,3500000,"Horror, Thriller"
645689,The Duke,0,11000000,"Comedy, Drama, History"
19673,Sexmission,0,0,"Science Fiction, Adventure, Comedy"
366672,Paws of Fury: The Legend of Hank,42500000,45000000,"Animation, Action, Adventure, Comedy, Family, Western"
16211,The Sons of Katie Elder,0,0,Western
10168,The Freshman,0,0,"Comedy, Crime"
525183,Paddleton,0,0,"Comedy, Drama"
15515,The 7th Voyage of Sinbad,0,650000,"Action, Adventure, Family, Fantasy"
78381,Twixt,1300000,7000000,"Mystery, Fantasy, Horror"
4952,Pillow Talk,18750000,1600000,"Comedy, Romance"
11511,Kazaam,18937262,20000000,"Fantasy, Comedy, Family"
53596,Even the Rain,0,10600000,"Drama, History"
25389,Matinee,9532895,0,"Comedy, Drama"
13339,Three O'Clock High,3685862,6000000,Comedy
79433,Ronal the Barbarian,2403409,0,"Animation, Adventure, Fantasy"
25095,Wuthering Heights,0,0,"Drama, Romance"
244316,Into the Grizzly Maze,0,10000000,"Action, Horror, Thriller"
24478,Beethoven's 4th,0,0,"Family, Comedy"
209244,Are You Here,0,0,Comedy
560391,Downhill,7547254,0,"Drama, Comedy"
73935,Vamps,0,16000000,"Comedy, Romance, Horror"
11062,City Hall,0,0,"Drama, Thriller"
16436,North Face,6815056,0,"Adventure, Drama, Action, History, Thriller"
20497,Ballet Shoes,0,0,"TV Movie, Drama, Family"
29084,Le Corbeau,0,0,"Drama, Thriller, Crime, Mystery"
52587,We Are the Night,2405336,0,"Fantasy, Drama, Horror, Romance"
340611,Indignation,3924527,0,"Drama, Romance"
41662,3 Women,0,1500000,Drama
4780,Obsession,4468000,1400000,"Thriller, Mystery, Drama"
38602,Little Lord Fauntleroy,0,0,"TV Movie, Family, Drama"
47218,Happythankyoumoreplease,853862,0,"Comedy, Drama, Romance"
17,The Dark,6593579,0,"Horror, Thriller, Mystery"
25955,Pickup on South Street,0,780000,"Crime, Thriller, Romance"
34148,Imitation of Life,0,0,"Drama, Romance"
13776,Diner,14100000,5000000,"Comedy, Drama"
20873,The Diamond Arm,0,0,"Adventure, Comedy, Crime"
34583,The Final,0,1000000,"Thriller, Horror"
468302,Love and Bullets,0,0,"Music, Comedy, Romance, Crime"
19403,The Mechanic,0,0,"Action, Crime, Thriller"
26405,Wake in Fright,50394,0,"Drama, Thriller"
154030,The Tower,36531605,0,"Action, Drama"
44741,Malicious,109133,0,Comedy
16889,Revenge of the Nerds II: Nerds in Paradise,22642033,0,Comedy
13168,Smiley Face,179381,0,Comedy
12717,My Mother's Castle,0,0,"Adventure, Comedy, Drama, Romance"
16409,Last Chance Harvey,32562782,0,"Drama, Romance"
81393,12 Dates of Christmas,0,0,"TV Movie, Comedy, Family, Fantasy, Romance"
13570,Tourist Trap,0,800000,Horror
18998,Darkman II: The Return of Durant,0,0,"Action, Adventure, Science Fiction, Thriller, Horror"
1950,Lucky You,8461686,55000000,"Drama, Romance"
30874,The New York Ripper,0,0,"Horror, Thriller, Mystery"
39957,Burning Bright,58147,0,"Drama, Horror, Thriller"
19042,All Dogs Go to Heaven 2,8620678,0,"Romance, Animation, Family, Adventure, Fantasy"
18671,Gun Crazy,0,0,"Crime, Thriller, Action, Romance"
73358,Page Eight,0,0,"Mystery, Thriller, Drama"
5956,Joshua,719968,0,"Drama, Thriller, Horror"
71254,Arena,0,10000000,"Action, Thriller, Science Fiction"
366668,Playmobil: The Movie,0,75000000,"Family, Animation, Comedy, Adventure"
33436,The Brain,0,0,"Crime, Comedy"
19592,Dead Birds,0,1500000,"Horror, Thriller, Western"
13850,Song of the South,65000000,2125000,"Family, Animation"
814340,Cha Cha Real Smooth,0,0,"Comedy, Drama, Romance"
16023,South Park: Imaginationland,0,0,"Comedy, Animation, Fantasy"
24274,Dead & Buried,216166,3000000,"Horror, Mystery"
7006,White Noise 2: The Light,0,0,"Thriller, Horror, Fantasy"
444149,Hellraiser: Judgment,426290,350000,Horror
9455,The Corruptor,15156200,25000000,Action
754609,Mrs. Harris Goes to Paris,10370305,0,"Drama, Comedy"
4043,Law of Desire,0,0,"Comedy, Drama, Thriller"
157099,Better Living Through Chemistry,75143,5000000,"Drama, Comedy"
411736,Batman: Return of the Caped Crusaders,0,3500000,"Action, Animation, Adventure, Crime, Science Fiction"
804435,Vanquish,0,0,"Action, Crime, Thriller"
40342,Demons 2,0,1500000,Horror
36998,The Eighth Day,0,0,Drama
14325,The Express,9793496,40000000,Drama
508138,Burn,25373,0,"Thriller, Crime, Action"
24099,Dreamscape,12145169,0,"Adventure, Science Fiction, Horror"
1872,Rise: Blood Hunter,2850927,0,"Action, Adventure, Horror, Thriller"
20421,Rock-A-Doodle,11657385,18000000,"Comedy, Family, Animation, Fantasy, Music"
557946,Last Looks,365644,0,"Action, Crime, Thriller"
455108,The Little Stranger,1824902,0,"Mystery, Horror"
16992,The Boxer,16534578,0,"Drama, Romance"
16638,El Cid,0,6250000,"Action, Drama, History, Romance, War"
754934,Son,0,0,"Horror, Thriller"
9077,Tarantula,0,0,"Horror, Science Fiction"
25961,Pokémon: The Rise of Darkrai,42538454,0,"Family, Adventure, Animation, Fantasy, Action, Science Fiction"
10990,Mulholland Falls,11526099,0,"Drama, Mystery, Thriller, Crime"
12764,Missing in Action 2: The Beginning,10755447,2410000,"Action, War"
9450,Brassed Off,0,0,"Comedy, Romance, Drama"
19344,Loving Annabelle,0,900000,"Drama, Romance"
337874,Goat,23020,0,Drama
22660,Old Yeller,0,21909000,"Adventure, Drama, Family, Western"
4972,The Green Butchers,0,0,Comedy
567965,Misbehaviour,1073290,0,"Drama, History, Comedy"
195,Trouble in Paradise,0,0,"Comedy, Crime, Romance"
603519,Beats,0,0,"Drama, Music"
29193,The Spanish Prisoner,13835130,10000000,"Drama, Mystery, Thriller"
28569,Splendor in the Grass,0,0,"Drama, Romance"
680028,Centigrade,0,0,Thriller
452068,Drone,0,4000000,Thriller
740441,Unlocked,0,0,"Thriller, Mystery"
14698,"Suddenly, Last Summer",9000000,3000000,"Thriller, Drama, Mystery"
355506,Siren,0,300000,Horror
8141,You Kill Me,3748295,4000000,"Comedy, Crime, Thriller, Romance"
4823,Final Analysis,28590665,32000000,"Drama, Thriller, Romance"
240483,Robot Overlords,0,21000000,"Science Fiction, Adventure, Action"
25103,Night of the Demon,0,0,"Fantasy, Horror, Mystery"
282296,My Old Lady,7527232,5000000,"Romance, Comedy, Drama"
10105,Saints and Soldiers,1310470,780000,"War, Drama, Action, Adventure, History"
13341,Bad News Bears,34252847,30000000,Comedy
28966,Wings,3600000,2000000,"Drama, Action, War, Romance"
741228,Locked Down,0,10000000,"Comedy, Crime, Drama"
10627,Taps,35856053,14000000,"War, Drama"
11822,Nekromantik,0,0,"Drama, Horror"
51533,Let the Bullets Fly,104731450,0,"Action, Comedy"
12172,Encounters at the End of the World,0,0,Documentary
110410,Drug War,0,0,"Action, Drama, Crime"
21183,Fluke,0,15000000,"Drama, Adventure, Family"
10445,Shadowlands,25842000,22000000,"Drama, Romance"
10905,The Man with One Red Shoe,8645411,16000000,"Action, Comedy"
43361,The White Sheik,0,0,"Romance, Comedy"
9458,Desperate Measures,13800000,50000000,"Action, Drama, Thriller"
848791,The Stranger,149441,0,"Thriller, Crime, Drama"
247645,Queen,17000000,1900000,"Comedy, Drama"
37269,My Fake Fiance,0,0,"TV Movie, Comedy, Romance"
172391,Khumba,27187375,20000000,"Animation, Adventure, Family"
27130,I Walked with a Zombie,0,0,"Drama, Horror, Fantasy, Mystery"
29564,Smokin' Aces 2: Assassins' Ball,0,8000000,"Action, Comedy"
751237,Umma,2118582,0,"Horror, Mystery"
15300,Newsies,2706352,15000000,"Family, Drama, History, Music"
9782,The Night Listener,10639686,0,"Drama, Thriller, Horror"
542,The Crime of Padre Amaro,0,1800000,"Drama, Romance"
128246,A Werewolf Boy,0,0,"Romance, Fantasy"
12524,Titus,2259680,0,"Drama, History"
9709,My Summer of Love,0,0,"Drama, Romance"
3019,Dr. Jekyll and Mr. Hyde,1300000,535000,"Horror, Science Fiction, Drama"
20616,Swimfan,34411240,8500000,"Thriller, Mystery"
21309,River's Edge,0,19000000,"Thriller, Drama, Crime"
47955,White Dog,46509,8000000,"Drama, Horror, Thriller"
12525,Critters 4,0,0,"Comedy, Horror, Science Fiction"
432527,Padmaavat,81673897,31000000,"Drama, History, Romance"
1596,Population 436,0,0,"Horror, Thriller"
528985,Assimilate,0,0,"Horror, Thriller, Science Fiction"
27899,Little Caesar,752000,281000,"Drama, Crime"
257087,The Veil,0,4000000,Horror
37606,Valmont,1132112,33000000,"Drama, Romance"
9917,Waist Deep,21353303,0,"Action, Adventure, Drama, Thriller"
785398,EO,0,0,Drama
327833,Skin Trade,0,10000000,"Thriller, Action, Drama"
4772,Cul-de-sac,0,0,"Thriller, Comedy, Crime"
3064,Chances Are,16300000,16000000,"Fantasy, Comedy, Romance"
351454,Neruda,939101,0,Drama
176068,1,0,0,"Thriller, Science Fiction"
13020,Enron: The Smartest Guys in the Room,0,0,Documentary
50759,An Autumn Afternoon,0,0,Drama
177271,Lego Batman: The Movie - DC Super Heroes Unite,0,0,"Family, Animation, Adventure, Comedy"
177221,The Battery,0,6000,"Drama, Horror"
4997,Wonderland,2466444,5000000,Crime
12259,Sholay,4800000,408000,Action
8583,Dangerous Beauty,4553271,0,"Drama, Romance"
296523,Man Down,167085,0,"Thriller, Drama, War"
604872,Skyfire,24800000,0,"Action, Adventure"
447061,Red Nose Day Actually,0,4000000,"TV Movie, Comedy, Romance"
7290,2001: A Space Travesty,270813,26000000,"Comedy, Science Fiction, Action"
282069,Parasyte: Part 1,0,0,"Science Fiction, Horror"
433356,The Ottoman Lieutenant,413844,40000000,"Romance, Drama, War"
505063,Await Further Instructions,0,0,Horror
16406,Dick,27500000,13000000,Comedy
12710,Big Business,0,0,Comedy
19178,The Trip Across Paris,0,0,"Comedy, Drama"
432301,Chappaquiddick,17904202,34000000,"History, Drama, Thriller"
9459,Woodstock,34505110,600000,"Documentary, History, Music"
14174,Lie with Me,0,2200000,Drama
15035,Fire and Ice,760883,1200000,"Animation, Fantasy, Science Fiction"
34746,Death Wish V: The Face of Death,1702394,5000000,"Action, Crime, Drama"
15045,Fat Albert,48563556,26000000,"Comedy, Family, Fantasy"
146304,The Best Man Holiday,71625195,17000000,Comedy
339116,Maximum Ride,4218,0,"Action, Adventure, Comedy, Fantasy, Science Fiction, Thriller"
1682,Mothra vs. Godzilla,10000000,0,"Drama, Action, Science Fiction"
3084,Wuthering Heights,0,0,"Drama, Romance"
457915,Superlopez,12496155,5200000,Comedy
399725,Ideal Home,0,10000000,"Comedy, Drama"
9841,Rest Stop,0,0,"Horror, Thriller"
16028,They,12840842,17000000,"Horror, Thriller"
110552,The Protector 2,3302463,0,Action
12639,Return of the Seven,6322000,0,Western
13581,Dead of Night,0,0,"Horror, Thriller"
12232,The Thief of Bagdad,0,0,"Adventure, Fantasy, Romance"
10857,When the Wind Blows,5274,0,"Animation, War, Science Fiction"
338729,The Beauty Inside,14301869,0,"Fantasy, Romance"
14613,Next Avengers: Heroes of Tomorrow,3800000,0,"Animation, Family, Action, Adventure, Science Fiction"
73588,The Caller,0,0,"Horror, Thriller, Mystery"
9057,Terminal Velocity,16478900,50000000,Action
759054,Rise,0,0,Drama
439152,"Like Mother, Like Daughter",0,0,Comedy
11863,Jade,9851610,50000000,"Thriller, Mystery"
228202,Meu Passado Me Condena: O Filme,0,0,Comedy
698128,Dual,0,4500000,"Science Fiction, Comedy, Drama"
105965,Beverly Hills Chihuahua 3: Viva la Fiesta!,0,0,"Comedy, Family"
13910,Death Defying Acts,8380329,20000000,"Drama, Romance"
8319,Chapter 27,187488,0,Drama
11420,The Corporation,4500000,0,Documentary
11065,O,16017403,0,"Drama, Romance, Thriller"
28302,The Swan Princess: The Mystery of the Enchanted Kingdom,0,0,"Family, Fantasy, Animation, Mystery"
396774,Bomb City,59000,0,"Drama, Crime"
73454,X,0,0,"Action, Thriller, Romance"
534338,An Interview with God,0,0,"Drama, Mystery"
206192,Perfect Sisters,0,0,"Thriller, Drama, Crime"
13561,Murder Party,0,190000,"Comedy, Horror"
22414,Postcards from the Edge,39071603,22000000,"Comedy, Drama"
21301,Barbershop 2: Back in Business,65070412,18000000,"Comedy, Drama"
411840,Surf's Up 2: WaveMania,0,0,"Animation, Family, Comedy"
848,Dragonslayer,14110013,18000000,"Fantasy, Adventure"
425148,Show Dogs,38830219,5500000,"Adventure, Crime, Family, Comedy"
42726,A Man and a Woman,0,0,"Drama, Romance"
12890,Smart People,10569964,7000000,"Comedy, Drama, Romance"
10845,2001 Maniacs,0,3000000,"Comedy, Horror"
13411,Malibu's Most Wanted,34000000,15000000,"Comedy, Crime"
301334,Una,0,0,"Drama, Thriller"
353066,The Vanishing of Sidney Hall,0,0,"Drama, Mystery, Romance"
767304,Redemption Day,0,0,Action
72890,Girl Most Likely,0,0,Comedy
245846,Strangerland,111107,10000000,"Drama, Thriller, Mystery"
10854,Wicked Little Things,0,0,"Fantasy, Horror"
80518,Fullmetal Alchemist the Movie: The Sacred Star of Milos,7401480,0,"Adventure, Fantasy, Animation, Action, Science Fiction"
12663,Red Scorpion,4192440,16000000,"Adventure, Action, War"
11834,Jabberwocky,0,0,"Fantasy, Comedy"
701,Our Hospitality,0,0,"Comedy, Romance"
14317,The Wild Thornberrys Movie,0,35000000,"Animation, Adventure, Family"
25504,Shock Corridor,0,0,"Drama, Thriller"
13200,Red,0,2500000,"Drama, Thriller"
369202,Lake Bodom,0,1100000,Horror
207769,Banshee Chapter,0,950000,"Horror, Thriller"
28761,"White Hunter, Black Heart",2319124,24000000,"Adventure, Drama"
12186,Defending Your Life,0,0,"Comedy, Fantasy, Romance"
9710,Allan Quatermain and the Lost City of Gold,0,0,"Adventure, Action, Comedy"
23282,One Week,0,0,Comedy
34311,Sleepaway Camp II: Unhappy Campers,0,465000,"Comedy, Horror"
29514,Two Evil Eyes,0,9000000,Horror
25678,American Ninja 2: The Confrontation,0,0,Action
553600,Promare,0,0,"Animation, Action, Science Fiction"
74726,Juan of the Dead,0,0,"Horror, Comedy"
16820,F/X2,0,16400000,"Action, Thriller"
877957,Drifting Home,0,0,"Animation, Drama, Fantasy, Adventure"
17774,Derailed,297835,11000000,"Action, Thriller"
11588,The I Inside,72962,8800000,"Thriller, Mystery, Science Fiction, Drama"
684700,Athlete A,0,0,Documentary
31662,Affliction,6330054,6000000,"Drama, Crime, Mystery"
14170,Funny Farm,25537221,19000000,Comedy
84226,The Day,0,0,"Action, Drama, Horror, Science Fiction"
27526,The Crossing Guard,0,0,"Drama, Thriller"
12395,Thunderheart,0,0,"Crime, Mystery, Thriller"
9389,Renaissance,1831348,18000000,"Action, Animation, Science Fiction"
15592,Beaches,57041866,20000000,"Comedy, Drama"
78571,Being Flynn,540152,0,Drama
198210,Evidence,0,0,"Horror, Thriller, Mystery"
504585,Little Joe,0,0,"Drama, Science Fiction"
262789,Ti ricordi di me?,0,0,"Romance, Comedy"
17496,Urban Cowboy,0,0,"Drama, Romance, Western"
1994,The Most Dangerous Game,0,200000,"Action, Adventure, Thriller, Horror"
24016,The Sheltering Sky,2075084,25000000,"Adventure, Drama, Romance"
18410,Project X,18532286,18000000,"Drama, Comedy"
24106,The Black Cat,236000,95745,"Horror, Mystery"
57120,Meek's Cutoff,876302,0,"Drama, Western"
16723,Sugar & Spice,13276953,11000000,"Crime, Comedy, Drama"
11807,Jab We Met,4600000,2300000,"Drama, Comedy, Romance"
645856,The Seventh Day,0,0,Horror
23954,Atlantic City,12729675,7200000,"Crime, Drama, Romance"
121828,Beyond Outrage,16215856,0,"Action, Crime"
26610,Insomnia,227569,0,"Thriller, Crime, Mystery"
13633,Bad Boys,9190819,0,"Crime, Drama, Thriller"
409502,I'm Not Ashamed,2100000,1500000,Drama
13963,The Last Waltz,321952,0,"Documentary, Music"
560008,Minamata,1623809,0,"Drama, History"
671583,Upside-Down Magic,0,0,"Fantasy, Family, TV Movie"
26517,Martin,0,0,"Horror, Drama"
20283,Breaking Away,20000000,2300000,"Drama, Comedy"
46326,Port of Shadows,0,0,"Crime, Drama, Romance"
67,Paradise Now,3395627,2000000,"Thriller, Crime, Drama"
826769,Rosaline,0,0,"Romance, Drama, Comedy"
34996,The Addiction,0,0,"Drama, Horror"
17501,Don,15000000,5000000,"Action, Drama, Thriller"
566076,The United States vs. Billie Holiday,0,0,"Music, Drama, History"
844417,Marlowe,6262663,20000000,"Mystery, Thriller, Crime"
12520,The Last Supper,442965,0,"Comedy, Thriller, Crime, Drama"
13715,At Close Range,2347000,6500000,"Crime, Drama, Thriller"
11240,My Beautiful Laundrette,2451545,860000,"Comedy, Drama, Romance"
594188,NiNoKuni,0,0,"Animation, Action, Adventure, Family, Fantasy, Romance"
11354,The Upside of Anger,28237488,12000000,"Comedy, Drama"
91550,Violet & Daisy,108139,8000000,"Thriller, Crime, Drama, Action, Comedy"
258,Bed and Board,0,0,"Comedy, Drama, Romance"
118628,English Vinglish,11620000,2840000,"Comedy, Drama, Family"
14135,Bad Boy Bubby,0,750000,"Crime, Drama, Comedy"
523849,The Last Sharknado: It's About Time,0,3000000,"Science Fiction, Action, Adventure, Comedy, TV Movie"
411135,Future World,0,0,Science Fiction
500634,6 Balloons,0,0,Drama
109729,The Canyons,56825,250000,"Thriller, Drama"
10263,Tamara,206871,4750000,"Fantasy, Horror, Thriller"
436391,The Battleship Island,46183383,21000000,"Action, History, Drama, War"
32593,Snow White: The Fairest of Them All,0,0,"Adventure, Family, Fantasy, TV Movie"
291081,Red Riding: The Year of Our Lord 1974,0,9000000,"Thriller, Mystery, Crime, Drama"
4251,Veer-Zaara,29385320,7000000,"Drama, Romance"
44351,Rabbits,0,0,"Horror, Mystery, Comedy"
760517,Love and Leashes,0,0,"Romance, Comedy"
10563,Three to Tango,0,20000000,"Comedy, Romance"
12583,Ginger Snaps Back: The Beginning,0,0,"Horror, Drama"
15668,Xanadu,22762571,20000000,"Fantasy, Science Fiction, Romance"
16084,Freaky Friday,25942000,0,"Fantasy, Comedy, Family"
505,Johnny Handsome,7237794,20000000,"Crime, Drama"
300467,Dark Was the Night,0,0,"Horror, Thriller"
472338,Victor Crowley,0,0,"Comedy, Horror"
25649,Bad Guy,62100,0,"Drama, Thriller, Romance"
330070,Terra Formars,0,0,"Action, Horror, Science Fiction"
12400,Redbelt,0,7000000,Drama
460071,Lizzie,844786,0,"Crime, Drama, Thriller"
21733,Dragons Forever,0,0,"Action, Comedy, Romance"
8349,The Red Baron,2783332,18000000,"Action, Adventure, Drama, History, War"
503752,What Keeps You Alive,0,0,"Thriller, Horror"
8854,Steel,1686429,16000000,"Science Fiction, Action, Adventure"
79896,The Revenant,0,0,"Comedy, Horror"
537681,Giant Little Ones,0,0,Drama
300687,Same Kind of Different as Me,6423605,0,Drama
631132,Goblin Slayer -Goblin's Crown-,0,0,"Animation, Adventure, Action, Fantasy"
18503,Caterina in the Big City,0,0,"Comedy, Drama"
32600,Seven Chances,0,0,"Comedy, Romance"
12235,Jagged Edge,40500000,15000000,Thriller
9092,Snow White: A Tale of Terror,0,26000000,"Fantasy, Horror"
220882,London Fields,487420,8000000,"Crime, Thriller"
489939,Daphne & Velma,0,0,"Comedy, Horror, Action, Crime"
421471,Flower,327231,0,"Comedy, Drama"
79224,War of the Arrows,49000000,8000000,"Drama, Action, History"
4789,The Garden of the Finzi-Continis,0,0,"Drama, War"
99367,Date and Switch,0,0,Comedy
252529,Another Me,489884,0,"Thriller, Mystery, Horror, Drama"
8988,Stop-Loss,11207130,25000000,"Drama, War"
261037,Miss Meadows,0,2000000,Drama
27932,Airport 1975,47000000,3000000,"Action, Thriller, Drama"
21521,Project A: Part II,0,0,"Action, Comedy"
45272,Country Strong,20601987,15000000,"Drama, Romance, Music"
567646,Extreme Job,124652206,8120000,"Action, Comedy, Crime"
9699,Trail of the Pink Panther,9056073,0,"Comedy, Crime, Mystery"
16559,The Picture of Dorian Gray,0,0,"Drama, Fantasy, Thriller, Horror"
10575,Heaven,0,11000000,"Drama, Thriller, Romance, Crime"
355193,Devil's Gate,52966,0,"Thriller, Horror, Science Fiction"
339927,Kevin Hart: What Now?,23600000,9900000,Comedy
328901,The Benefactor,2159380,0,Drama
18172,All the Right Moves,17233166,5600000,"Romance, Drama"
369560,Drunk Parents,0,0,Comedy
595149,Death of Me,41848,0,"Horror, Mystery"
10955,Ripley's Game,0,30000000,"Crime, Thriller"
8291,Poetic Justice,27515786,14000000,"Drama, Romance"
2321,Married to the Mob,21486757,10000000,"Comedy, Crime, Romance"
20083,Shinjuku Incident,5461200,15000000,"Drama, Action, Thriller, Crime"
6346,The Chamber,22540359,50000000,"Crime, Drama"
6948,The Woods,0,0,"Mystery, Horror, Thriller"
496967,Atlantics,0,1600000,"Drama, Romance, Fantasy"
14556,Anything for Her,0,10000000,"Drama, Thriller"
34193,Magic,0,7000000,"Drama, Horror, Thriller"
37793,Ghosts,0,0,"Music, Horror"
454615,Black Water,0,4000000,"Action, Thriller"
15440,Cold Prey II,0,0,"Horror, Mystery, Thriller"
8816,My Life as a Dog,0,0,"Drama, Comedy"
11483,Pirates,1641825,40000000,"Adventure, Comedy"
31642,Heaven & Earth,5864949,33000000,"History, War, Action, Drama"
17911,Mega Shark vs. Giant Octopus,722,0,"Horror, Science Fiction"
13764,Santa Claus: The Movie,23717291,50000000,"Family, Fantasy, Adventure"
27064,Mishima: A Life in Four Chapters,502758,5000000,Drama
31150,Intruder,0,130000,"Horror, Thriller"
27814,Brain Damage,0,0,"Horror, Comedy"
10187,Swing Vote,17600000,21000000,"Comedy, Drama"
570503,Tune in for Love,8631781,0,"Romance, Drama"
451751,American Satan,237708,0,"Thriller, Drama, Music"
27094,Lenny,0,0,Drama
88018,The Skeleton Dance,0,0,"Horror, Animation, Family, Music, Comedy"
68818,Blackthorn,987883,0,"Adventure, Action, Western"
42172,Hardcore,0,0,"Drama, Mystery, Crime"
11662,Casshern,12353768,6000000,"Drama, Horror, Science Fiction"
10350,Wing Commander,0,30000000,"Science Fiction, Action, Adventure"
